st,ssd_fips,name,sm_name_1
MN,27013,State Senate District 13,013
MN,27014,State Senate District 14,014
MN,27015,State Senate District 15,015
MN,27016,State Senate District 16,016
MN,27017,State Senate District 17,017
MN,27018,State Senate District 18,018
MN,27019,State Senate District 19,019
MN,27020,State Senate District 20,020
MN,27021,State Senate District 21,021
MN,27022,State Senate District 22,022
MN,27023,State Senate District 23,023
MN,27024,State Senate District 24,024
MN,27025,State Senate District 25,025
MN,27026,State Senate District 26,026
MN,27027,State Senate District 27,027
MN,27028,State Senate District 28,028
MN,27029,State Senate District 29,029
MN,27030,State Senate District 30,030
MN,27031,State Senate District 31,031
MN,27032,State Senate District 32,032
MN,27033,State Senate District 33,033
MN,27034,State Senate District 34,034
MN,27035,State Senate District 35,035
MN,27036,State Senate District 36,036
MN,27037,State Senate District 37,037
MN,27038,State Senate District 38,038
MN,27039,State Senate District 39,039
MN,27040,State Senate District 40,040
MN,27041,State Senate District 41,041
MN,27042,State Senate District 42,042
MN,27043,State Senate District 43,043
MN,27044,State Senate District 44,044
MN,27045,State Senate District 45,045
MN,27046,State Senate District 46,046
MN,27047,State Senate District 47,047
MN,27048,State Senate District 48,048
MN,27049,State Senate District 49,049
MN,27050,State Senate District 50,050
MN,27051,State Senate District 51,051
MN,27052,State Senate District 52,052
MN,27053,State Senate District 53,053
MN,27054,State Senate District 54,054
MN,27055,State Senate District 55,055
MN,27056,State Senate District 56,056
MN,27057,State Senate District 57,057
MN,27058,State Senate District 58,058
MN,27059,State Senate District 59,059
MN,27060,State Senate District 60,060
MN,27061,State Senate District 61,061
MN,27062,State Senate District 62,062
MN,27063,State Senate District 63,063
MN,27064,State Senate District 64,064
MN,27065,State Senate District 65,065
MN,27066,State Senate District 66,066
MN,27067,State Senate District 67,067
MO,29001,State Senate District 1,001
MO,29002,State Senate District 2,002
MO,29003,State Senate District 3,003
MO,29004,State Senate District 4,004
MO,29005,State Senate District 5,005
MO,29006,State Senate District 6,006
MO,29007,State Senate District 7,007
MO,29008,State Senate District 8,008
MO,29009,State Senate District 9,009
MO,29010,State Senate District 10,010
MO,29011,State Senate District 11,011
MO,29012,State Senate District 12,012
MO,29013,State Senate District 13,013
MO,29014,State Senate District 14,014
MO,29015,State Senate District 15,015
MO,29016,State Senate District 16,016
MO,29017,State Senate District 17,017
MO,29018,State Senate District 18,018
MO,29019,State Senate District 19,019
MO,29020,State Senate District 20,020
MO,29021,State Senate District 21,021
MO,29022,State Senate District 22,022
MO,29023,State Senate District 23,023
MO,29024,State Senate District 24,024
MO,29025,State Senate District 25,025
MO,29026,State Senate District 26,026
MO,29027,State Senate District 27,027
MO,29028,State Senate District 28,028
MO,29029,State Senate District 29,029
MO,29030,State Senate District 30,030
MO,29031,State Senate District 31,031
MO,29032,State Senate District 32,032
MO,29033,State Senate District 33,033
MO,29034,State Senate District 34,034
MS,28001,State Senate District 1,001
MS,28002,State Senate District 2,002
MS,28003,State Senate District 3,003
MS,28004,State Senate District 4,004
MS,28005,State Senate District 5,005
MS,28006,State Senate District 6,006
MS,28007,State Senate District 7,007
MS,28008,State Senate District 8,008
MS,28009,State Senate District 9,009
MS,28010,State Senate District 10,010
MS,28011,State Senate District 11,011
MS,28012,State Senate District 12,012
MS,28013,State Senate District 13,013
MS,28014,State Senate District 14,014
MS,28015,State Senate District 15,015
MS,28016,State Senate District 16,016
MS,28017,State Senate District 17,017
MS,28018,State Senate District 18,018
MS,28019,State Senate District 19,019
MS,28020,State Senate District 20,020
MS,28021,State Senate District 21,021
MS,28022,State Senate District 22,022
MS,28023,State Senate District 23,023
MS,28024,State Senate District 24,024
MS,28025,State Senate District 25,025
MS,28026,State Senate District 26,026
MS,28027,State Senate District 27,027
MS,28028,State Senate District 28,028
MS,28029,State Senate District 29,029
MS,28030,State Senate District 30,030
MS,28031,State Senate District 31,031
MS,28032,State Senate District 32,032
MS,28033,State Senate District 33,033
MS,28034,State Senate District 34,034
MS,28035,State Senate District 35,035
MS,28036,State Senate District 36,036
MS,28037,State Senate District 37,037
MS,28038,State Senate District 38,038
MS,28039,State Senate District 39,039
MS,28040,State Senate District 40,040
MS,28041,State Senate District 41,041
MS,28042,State Senate District 42,042
MS,28043,State Senate District 43,043
MS,28044,State Senate District 44,044
MS,28045,State Senate District 45,045
MS,28046,State Senate District 46,046
MS,28047,State Senate District 47,047
MS,28048,State Senate District 48,048
MS,28049,State Senate District 49,049
MS,28050,State Senate District 50,050
MS,28051,State Senate District 51,051
MS,28052,State Senate District 52,052
MT,30001,State Senate District 1,001
MT,30002,State Senate District 2,002
MT,30003,State Senate District 3,003
MT,30004,State Senate District 4,004
MT,30005,State Senate District 5,005
MT,30006,State Senate District 6,006
MT,30007,State Senate District 7,007
MT,30008,State Senate District 8,008
MT,30009,State Senate District 9,009
MT,30010,State Senate District 10,010
MT,30011,State Senate District 11,011
MT,30012,State Senate District 12,012
MT,30013,State Senate District 13,013
MT,30014,State Senate District 14,014
MT,30015,State Senate District 15,015
MT,30016,State Senate District 16,016
MT,30017,State Senate District 17,017
MT,30018,State Senate District 18,018
MT,30019,State Senate District 19,019
MT,30020,State Senate District 20,020
MT,30021,State Senate District 21,021
MT,30022,State Senate District 22,022
MT,30023,State Senate District 23,023
MT,30024,State Senate District 24,024
MT,30025,State Senate District 25,025
MT,30026,State Senate District 26,026
MT,30027,State Senate District 27,027
MT,30028,State Senate District 28,028
MT,30029,State Senate District 29,029
MT,30030,State Senate District 30,030
MT,30031,State Senate District 31,031
MT,30032,State Senate District 32,032
MT,30033,State Senate District 33,033
MT,30034,State Senate District 34,034
MT,30035,State Senate District 35,035
MT,30036,State Senate District 36,036
MT,30037,State Senate District 37,037
MT,30038,State Senate District 38,038
MT,30039,State Senate District 39,039
MT,30040,State Senate District 40,040
MT,30041,State Senate District 41,041
MT,30042,State Senate District 42,042
MT,30043,State Senate District 43,043
MT,30044,State Senate District 44,044
MT,30045,State Senate District 45,045
MT,30046,State Senate District 46,046
MT,30047,State Senate District 47,047
MT,30048,State Senate District 48,048
MT,30049,State Senate District 49,049
MT,30050,State Senate District 50,050
NC,37001,State Senate District 1,001
NC,37002,State Senate District 2,002
NC,37003,State Senate District 3,003
NC,37004,State Senate District 4,004
NC,37005,State Senate District 5,005
NC,37006,State Senate District 6,006
NC,37007,State Senate District 7,007
NC,37008,State Senate District 8,008
NC,37009,State Senate District 9,009
NC,37010,State Senate District 10,010
NC,37011,State Senate District 11,011
NC,37012,State Senate District 12,012
NC,37013,State Senate District 13,013
NC,37014,State Senate District 14,014
NC,37015,State Senate District 15,015
NC,37016,State Senate District 16,016
NC,37017,State Senate District 17,017
NC,37018,State Senate District 18,018
NC,37019,State Senate District 19,019
NC,37020,State Senate District 20,020
NC,37021,State Senate District 21,021
NC,37022,State Senate District 22,022
NC,37023,State Senate District 23,023
NC,37024,State Senate District 24,024
NC,37025,State Senate District 25,025
NC,37026,State Senate District 26,026
NC,37027,State Senate District 27,027
NC,37028,State Senate District 28,028
NC,37029,State Senate District 29,029
NC,37030,State Senate District 30,030
NC,37031,State Senate District 31,031
NC,37032,State Senate District 32,032
NC,37033,State Senate District 33,033
NC,37034,State Senate District 34,034
NC,37035,State Senate District 35,035
NC,37036,State Senate District 36,036
NC,37037,State Senate District 37,037
NC,37038,State Senate District 38,038
NC,37039,State Senate District 39,039
NC,37040,State Senate District 40,040
NC,37041,State Senate District 41,041
NC,37042,State Senate District 42,042
NC,37043,State Senate District 43,043
NC,37044,State Senate District 44,044
NC,37045,State Senate District 45,045
NC,37046,State Senate District 46,046
NC,37047,State Senate District 47,047
NC,37048,State Senate District 48,048
NC,37049,State Senate District 49,049
NC,37050,State Senate District 50,050
ND,38001,State Senate District 1,001
ND,38002,State Senate District 2,002
ND,38003,State Senate District 3,003
ND,38004,State Senate District 4,004
ND,38005,State Senate District 5,005
ND,38006,State Senate District 6,006
ND,38007,State Senate District 7,007
ND,38008,State Senate District 8,008
ND,38009,State Senate District 9,009
ND,38010,State Senate District 10,010
ND,38011,State Senate District 11,011
ND,38012,State Senate District 12,012
ND,38013,State Senate District 13,013
ND,38014,State Senate District 14,014
ND,38015,State Senate District 15,015
ND,38016,State Senate District 16,016
ND,38017,State Senate District 17,017
ND,38018,State Senate District 18,018
ND,38019,State Senate District 19,019
ND,38020,State Senate District 20,020
ND,38021,State Senate District 21,021
ND,38022,State Senate District 22,022
ND,38023,State Senate District 23,023
ND,38024,State Senate District 24,024
ND,38025,State Senate District 25,025
ND,38026,State Senate District 26,026
ND,38027,State Senate District 27,027
ND,38028,State Senate District 28,028
ND,38029,State Senate District 29,029
ND,38030,State Senate District 30,030
ND,38031,State Senate District 31,031
ND,38032,State Senate District 32,032
ND,38033,State Senate District 33,033
ND,38034,State Senate District 34,034
ND,38035,State Senate District 35,035
ND,38036,State Senate District 36,036
ND,38037,State Senate District 37,037
ND,38038,State Senate District 38,038
ND,38039,State Senate District 39,039
ND,38040,State Senate District 40,040
ND,38041,State Senate District 41,041
ND,38042,State Senate District 42,042
ND,38043,State Senate District 43,043
ND,38044,State Senate District 44,044
ND,38045,State Senate District 45,045
ND,38046,State Senate District 46,046
ND,38047,State Senate District 47,047
NE,31001,State Senate District 1,001
NE,31002,State Senate District 2,002
NE,31003,State Senate District 3,003
NE,31004,State Senate District 4,004
NE,31005,State Senate District 5,005
NE,31006,State Senate District 6,006
NE,31007,State Senate District 7,007
NE,31008,State Senate District 8,008
NE,31009,State Senate District 9,009
NE,31010,State Senate District 10,010
NE,31011,State Senate District 11,011
NE,31012,State Senate District 12,012
NE,31013,State Senate District 13,013
NE,31014,State Senate District 14,014
NE,31015,State Senate District 15,015
NE,31016,State Senate District 16,016
NE,31017,State Senate District 17,017
NE,31018,State Senate District 18,018
NE,31019,State Senate District 19,019
NE,31020,State Senate District 20,020
NE,31021,State Senate District 21,021
NE,31022,State Senate District 22,022
NE,31023,State Senate District 23,023
NE,31024,State Senate District 24,024
NE,31025,State Senate District 25,025
NE,31026,State Senate District 26,026
NE,31027,State Senate District 27,027
NE,31028,State Senate District 28,028
NE,31029,State Senate District 29,029
NE,31030,State Senate District 30,030
NE,31031,State Senate District 31,031
NE,31032,State Senate District 32,032
NE,31033,State Senate District 33,033
NE,31034,State Senate District 34,034
NE,31035,State Senate District 35,035
NE,31036,State Senate District 36,036
NE,31037,State Senate District 37,037
NE,31038,State Senate District 38,038
NE,31039,State Senate District 39,039
NE,31040,State Senate District 40,040
NE,31041,State Senate District 41,041
NE,31042,State Senate District 42,042
NE,31043,State Senate District 43,043
NE,31044,State Senate District 44,044
NE,31045,State Senate District 45,045
NE,31046,State Senate District 46,046
NE,31047,State Senate District 47,047
NE,31048,State Senate District 48,048
NE,31049,State Senate District 49,049
NH,33001,State Senate District 1,001
NH,33002,State Senate District 2,002
NH,33003,State Senate District 3,003
NH,33004,State Senate District 4,004
NH,33005,State Senate District 5,005
NH,33006,State Senate District 6,006
NH,33007,State Senate District 7,007
NH,33008,State Senate District 8,008
NH,33009,State Senate District 9,009
NH,33010,State Senate District 10,010
NH,33011,State Senate District 11,011
NH,33012,State Senate District 12,012
NH,33013,State Senate District 13,013
NH,33014,State Senate District 14,014
NH,33015,State Senate District 15,015
NH,33016,State Senate District 16,016
NH,33017,State Senate District 17,017
NH,33018,State Senate District 18,018
NH,33019,State Senate District 19,019
NH,33020,State Senate District 20,020
NH,33021,State Senate District 21,021
NH,33022,State Senate District 22,022
NH,33023,State Senate District 23,023
NH,33024,State Senate District 24,024
NJ,34001,State Senate District 1,001
NJ,34002,State Senate District 2,002
NJ,34003,State Senate District 3,003
NJ,34004,State Senate District 4,004
NJ,34005,State Senate District 5,005
NJ,34006,State Senate District 6,006
NJ,34007,State Senate District 7,007
NJ,34008,State Senate District 8,008
NJ,34009,State Senate District 9,009
NJ,34010,State Senate District 10,010
NJ,34011,State Senate District 11,011
NJ,34012,State Senate District 12,012
NJ,34013,State Senate District 13,013
NJ,34014,State Senate District 14,014
NJ,34015,State Senate District 15,015
NJ,34016,State Senate District 16,016
NJ,34017,State Senate District 17,017
NJ,34018,State Senate District 18,018
NJ,34019,State Senate District 19,019
NJ,34020,State Senate District 20,020
NJ,34021,State Senate District 21,021
NJ,34022,State Senate District 22,022
NJ,34023,State Senate District 23,023
NJ,34024,State Senate District 24,024
NJ,34025,State Senate District 25,025
NJ,34026,State Senate District 26,026
NJ,34027,State Senate District 27,027
NJ,34028,State Senate District 28,028
NJ,34029,State Senate District 29,029
NJ,34030,State Senate District 30,030
NJ,34031,State Senate District 31,031
NJ,34032,State Senate District 32,032
NJ,34033,State Senate District 33,033
NJ,34034,State Senate District 34,034
NJ,34035,State Senate District 35,035
NJ,34036,State Senate District 36,036
NJ,34037,State Senate District 37,037
NJ,34038,State Senate District 38,038
NJ,34039,State Senate District 39,039
NJ,34040,State Senate District 40,040
NM,35001,State Senate District 1,001
NM,35002,State Senate District 2,002
NM,35003,State Senate District 3,003
NM,35004,State Senate District 4,004
NM,35005,State Senate District 5,005
NM,35006,State Senate District 6,006
NM,35007,State Senate District 7,007
NM,35008,State Senate District 8,008
NM,35009,State Senate District 9,009
NM,35010,State Senate District 10,010
NM,35011,State Senate District 11,011
NM,35012,State Senate District 12,012
NM,35013,State Senate District 13,013
NM,35014,State Senate District 14,014
NM,35015,State Senate District 15,015
NM,35016,State Senate District 16,016
NM,35017,State Senate District 17,017
NM,35018,State Senate District 18,018
NM,35019,State Senate District 19,019
NM,35020,State Senate District 20,020
NM,35021,State Senate District 21,021
NM,35022,State Senate District 22,022
NM,35023,State Senate District 23,023
NM,35024,State Senate District 24,024
NM,35025,State Senate District 25,025
NM,35026,State Senate District 26,026
NM,35027,State Senate District 27,027
NM,35028,State Senate District 28,028
NM,35029,State Senate District 29,029
NM,35030,State Senate District 30,030
NM,35031,State Senate District 31,031
NM,35032,State Senate District 32,032
NM,35033,State Senate District 33,033
NM,35034,State Senate District 34,034
NM,35035,State Senate District 35,035
NM,35036,State Senate District 36,036
NM,35037,State Senate District 37,037
NM,35038,State Senate District 38,038
NM,35039,State Senate District 39,039
NM,35040,State Senate District 40,040
NM,35041,State Senate District 41,041
NM,35042,State Senate District 42,042
NV,32001,State Senate District 1,001
NV,32002,State Senate District 2,002
NV,32003,State Senate District 3,003
NV,32004,State Senate District 4,004
NV,32005,State Senate District 5,005
NV,32006,State Senate District 6,006
NV,32007,State Senate District 7,007
NV,32008,State Senate District 8,008
NV,32009,State Senate District 9,009
NV,32010,State Senate District 10,010
NV,32011,State Senate District 11,011
NV,32012,State Senate District 12,012
NV,32013,State Senate District 13,013
NV,32014,State Senate District 14,014
NV,32015,State Senate District 15,015
NV,32016,State Senate District 16,016
NV,32017,State Senate District 17,017
NV,32018,State Senate District 18,018
NV,32019,State Senate District 19,019
NV,32020,State Senate District 20,020
NV,32021,State Senate District 21,021
NY,36001,State Senate District 1,001
NY,36002,State Senate District 2,002
NY,36003,State Senate District 3,003
NY,36004,State Senate District 4,004
NY,36005,State Senate District 5,005
NY,36006,State Senate District 6,006
NY,36007,State Senate District 7,007
NY,36008,State Senate District 8,008
NY,36009,State Senate District 9,009
NY,36010,State Senate District 10,010
NY,36011,State Senate District 11,011
NY,36012,State Senate District 12,012
NY,36013,State Senate District 13,013
NY,36014,State Senate District 14,014
NY,36015,State Senate District 15,015
NY,36016,State Senate District 16,016
NY,36017,State Senate District 17,017
NY,36018,State Senate District 18,018
NY,36019,State Senate District 19,019
NY,36020,State Senate District 20,020
NY,36021,State Senate District 21,021
NY,36022,State Senate District 22,022
NY,36023,State Senate District 23,023
NY,36024,State Senate District 24,024
NY,36025,State Senate District 25,025
NY,36026,State Senate District 26,026
NY,36027,State Senate District 27,027
NY,36028,State Senate District 28,028
NY,36029,State Senate District 29,029
NY,36030,State Senate District 30,030
NY,36031,State Senate District 31,031
NY,36032,State Senate District 32,032
NY,36033,State Senate District 33,033
NY,36034,State Senate District 34,034
NY,36035,State Senate District 35,035
NY,36036,State Senate District 36,036
NY,36037,State Senate District 37,037
NY,36038,State Senate District 38,038
NY,36039,State Senate District 39,039
NY,36040,State Senate District 40,040
NY,36041,State Senate District 41,041
NY,36042,State Senate District 42,042
NY,36043,State Senate District 43,043
NY,36044,State Senate District 44,044
NY,36045,State Senate District 45,045
NY,36046,State Senate District 46,046
NY,36047,State Senate District 47,047
NY,36048,State Senate District 48,048
NY,36049,State Senate District 49,049
NY,36050,State Senate District 50,050
NY,36051,State Senate District 51,051
NY,36052,State Senate District 52,052
NY,36053,State Senate District 53,053
NY,36054,State Senate District 54,054
NY,36055,State Senate District 55,055
NY,36056,State Senate District 56,056
NY,36057,State Senate District 57,057
NY,36058,State Senate District 58,058
NY,36059,State Senate District 59,059
NY,36060,State Senate District 60,060
NY,36061,State Senate District 61,061
NY,36062,State Senate District 62,062
NY,36063,State Senate District 63,063
OH,39001,State Senate District 1,001
OH,39002,State Senate District 2,002
OH,39003,State Senate District 3,003
OH,39004,State Senate District 4,004
OH,39005,State Senate District 5,005
OH,39006,State Senate District 6,006
OH,39007,State Senate District 7,007
OH,39008,State Senate District 8,008
OH,39009,State Senate District 9,009
OH,39010,State Senate District 10,010
OH,39011,State Senate District 11,011
OH,39012,State Senate District 12,012
OH,39013,State Senate District 13,013
OH,39014,State Senate District 14,014
OH,39015,State Senate District 15,015
OH,39016,State Senate District 16,016
OH,39017,State Senate District 17,017
OH,39018,State Senate District 18,018
OH,39019,State Senate District 19,019
OH,39020,State Senate District 20,020
OH,39021,State Senate District 21,021
OH,39022,State Senate District 22,022
OH,39023,State Senate District 23,023
OH,39024,State Senate District 24,024
OH,39025,State Senate District 25,025
OH,39026,State Senate District 26,026
OH,39027,State Senate District 27,027
OH,39028,State Senate District 28,028
OH,39029,State Senate District 29,029
OH,39030,State Senate District 30,030
OH,39031,State Senate District 31,031
OH,39032,State Senate District 32,032
OH,39033,State Senate District 33,033
OK,40001,State Senate District 1,001
OK,40002,State Senate District 2,002
OK,40003,State Senate District 3,003
OK,40004,State Senate District 4,004
OK,40005,State Senate District 5,005
OK,40006,State Senate District 6,006
OK,40007,State Senate District 7,007
OK,40008,State Senate District 8,008
OK,40009,State Senate District 9,009
OK,40010,State Senate District 10,010
OK,40011,State Senate District 11,011
OK,40012,State Senate District 12,012
OK,40013,State Senate District 13,013
OK,40014,State Senate District 14,014
OK,40015,State Senate District 15,015
OK,40016,State Senate District 16,016
OK,40017,State Senate District 17,017
OK,40018,State Senate District 18,018
OK,40019,State Senate District 19,019
OK,40020,State Senate District 20,020
OK,40021,State Senate District 21,021
OK,40022,State Senate District 22,022
OK,40023,State Senate District 23,023
OK,40024,State Senate District 24,024
OK,40025,State Senate District 25,025
OK,40026,State Senate District 26,026
OK,40027,State Senate District 27,027
OK,40028,State Senate District 28,028
OK,40029,State Senate District 29,029
OK,40030,State Senate District 30,030
OK,40031,State Senate District 31,031
OK,40032,State Senate District 32,032
OK,40033,State Senate District 33,033
OK,40034,State Senate District 34,034
OK,40035,State Senate District 35,035
OK,40036,State Senate District 36,036
OK,40037,State Senate District 37,037
OK,40038,State Senate District 38,038
OK,40039,State Senate District 39,039
OK,40040,State Senate District 40,040
OK,40041,State Senate District 41,041
OK,40042,State Senate District 42,042
OK,40043,State Senate District 43,043
OK,40044,State Senate District 44,044
OK,40045,State Senate District 45,045
OK,40046,State Senate District 46,046
OK,40047,State Senate District 47,047
OK,40048,State Senate District 48,048
OR,41001,State Senate District 1,001
OR,41002,State Senate District 2,002
OR,41003,State Senate District 3,003
OR,41004,State Senate District 4,004
OR,41005,State Senate District 5,005
OR,41006,State Senate District 6,006
OR,41007,State Senate District 7,007
OR,41008,State Senate District 8,008
OR,41009,State Senate District 9,009
OR,41010,State Senate District 10,010
OR,41011,State Senate District 11,011
OR,41012,State Senate District 12,012
OR,41013,State Senate District 13,013
OR,41014,State Senate District 14,014
OR,41015,State Senate District 15,015
OR,41016,State Senate District 16,016
OR,41017,State Senate District 17,017
OR,41018,State Senate District 18,018
OR,41019,State Senate District 19,019
OR,41020,State Senate District 20,020
OR,41021,State Senate District 21,021
OR,41022,State Senate District 22,022
OR,41023,State Senate District 23,023
OR,41024,State Senate District 24,024
OR,41025,State Senate District 25,025
OR,41026,State Senate District 26,026
OR,41027,State Senate District 27,027
OR,41028,State Senate District 28,028
OR,41029,State Senate District 29,029
OR,41030,State Senate District 30,030
PA,42001,State Senate District 1,001
PA,42002,State Senate District 2,002
PA,42003,State Senate District 3,003
PA,42004,State Senate District 4,004
PA,42005,State Senate District 5,005
PA,42006,State Senate District 6,006
PA,42007,State Senate District 7,007
PA,42008,State Senate District 8,008
PA,42009,State Senate District 9,009
PA,42010,State Senate District 10,010
PA,42011,State Senate District 11,011
PA,42012,State Senate District 12,012
PA,42013,State Senate District 13,013
PA,42014,State Senate District 14,014
PA,42015,State Senate District 15,015
PA,42016,State Senate District 16,016
PA,42017,State Senate District 17,017
PA,42018,State Senate District 18,018
PA,42019,State Senate District 19,019
PA,42020,State Senate District 20,020
PA,42021,State Senate District 21,021
PA,42022,State Senate District 22,022
PA,42023,State Senate District 23,023
PA,42024,State Senate District 24,024
PA,42025,State Senate District 25,025
PA,42026,State Senate District 26,026
PA,42027,State Senate District 27,027
PA,42028,State Senate District 28,028
PA,42029,State Senate District 29,029
PA,42030,State Senate District 30,030
PA,42031,State Senate District 31,031
PA,42032,State Senate District 32,032
PA,42033,State Senate District 33,033
PA,42034,State Senate District 34,034
PA,42035,State Senate District 35,035
PA,42036,State Senate District 36,036
PA,42037,State Senate District 37,037
PA,42038,State Senate District 38,038
PA,42039,State Senate District 39,039
PA,42040,State Senate District 40,040
PA,42041,State Senate District 41,041
PA,42042,State Senate District 42,042
PA,42043,State Senate District 43,043
PA,42044,State Senate District 44,044
PA,42045,State Senate District 45,045
PA,42046,State Senate District 46,046
PA,42047,State Senate District 47,047
PA,42048,State Senate District 48,048
PA,42049,State Senate District 49,049
PA,42050,State Senate District 50,050
PR,72001,State Senate District I,001
PR,72002,State Senate District II,002
PR,72003,State Senate District III,003
PR,72004,State Senate District IV,004
PR,72005,State Senate District V,005
PR,72006,State Senate District VI,006
PR,72007,State Senate District VII,007
PR,72008,State Senate District VIII,008
RI,44001,State Senate District 1,001
RI,44002,State Senate District 2,002
RI,44003,State Senate District 3,003
RI,44004,State Senate District 4,004
RI,44005,State Senate District 5,005
RI,44006,State Senate District 6,006
RI,44007,State Senate District 7,007
RI,44008,State Senate District 8,008
RI,44009,State Senate District 9,009
RI,44010,State Senate District 10,010
RI,44011,State Senate District 11,011
RI,44012,State Senate District 12,012
RI,44013,State Senate District 13,013
RI,44014,State Senate District 14,014
RI,44015,State Senate District 15,015
RI,44016,State Senate District 16,016
RI,44017,State Senate District 17,017
RI,44018,State Senate District 18,018
RI,44019,State Senate District 19,019
RI,44020,State Senate District 20,020
RI,44021,State Senate District 21,021
RI,44022,State Senate District 22,022
RI,44023,State Senate District 23,023
RI,44024,State Senate District 24,024
RI,44025,State Senate District 25,025
RI,44026,State Senate District 26,026
RI,44027,State Senate District 27,027
RI,44028,State Senate District 28,028
RI,44029,State Senate District 29,029
RI,44030,State Senate District 30,030
RI,44031,State Senate District 31,031
RI,44032,State Senate District 32,032
RI,44033,State Senate District 33,033
RI,44034,State Senate District 34,034
RI,44035,State Senate District 35,035
RI,44036,State Senate District 36,036
RI,44037,State Senate District 37,037
RI,44038,State Senate District 38,038
SC,45001,State Senate District 1,001
SC,45002,State Senate District 2,002
SC,45003,State Senate District 3,003
SC,45004,State Senate District 4,004
SC,45005,State Senate District 5,005
SC,45006,State Senate District 6,006
SC,45007,State Senate District 7,007
SC,45008,State Senate District 8,008
SC,45009,State Senate District 9,009
SC,45010,State Senate District 10,010
SC,45011,State Senate District 11,011
SC,45012,State Senate District 12,012
SC,45013,State Senate District 13,013
SC,45014,State Senate District 14,014
SC,45015,State Senate District 15,015
SC,45016,State Senate District 16,016
SC,45017,State Senate District 17,017
SC,45018,State Senate District 18,018
SC,45019,State Senate District 19,019
SC,45020,State Senate District 20,020
SC,45021,State Senate District 21,021
SC,45022,State Senate District 22,022
SC,45023,State Senate District 23,023
SC,45024,State Senate District 24,024
SC,45025,State Senate District 25,025
SC,45026,State Senate District 26,026
SC,45027,State Senate District 27,027
SC,45028,State Senate District 28,028
SC,45029,State Senate District 29,029
SC,45030,State Senate District 30,030
SC,45031,State Senate District 31,031
SC,45032,State Senate District 32,032
SC,45033,State Senate District 33,033
SC,45034,State Senate District 34,034
SC,45035,State Senate District 35,035
SC,45036,State Senate District 36,036
SC,45037,State Senate District 37,037
SC,45038,State Senate District 38,038
SC,45039,State Senate District 39,039
SC,45040,State Senate District 40,040
SC,45041,State Senate District 41,041
SC,45042,State Senate District 42,042
SC,45043,State Senate District 43,043
SC,45044,State Senate District 44,044
SC,45045,State Senate District 45,045
SC,45046,State Senate District 46,046
SD,46001,State Senate District 1,001
SD,46002,State Senate District 2,002
SD,46003,State Senate District 3,003
SD,46004,State Senate District 4,004
SD,46005,State Senate District 5,005
SD,46006,State Senate District 6,006
SD,46007,State Senate District 7,007
SD,46008,State Senate District 8,008
SD,46009,State Senate District 9,009
SD,46010,State Senate District 10,010
SD,46011,State Senate District 11,011
SD,46012,State Senate District 12,012
SD,46013,State Senate District 13,013
SD,46014,State Senate District 14,014
SD,46015,State Senate District 15,015
SD,46016,State Senate District 16,016
SD,46017,State Senate District 17,017
SD,46018,State Senate District 18,018
SD,46019,State Senate District 19,019
SD,46020,State Senate District 20,020
SD,46021,State Senate District 21,021
SD,46022,State Senate District 22,022
SD,46023,State Senate District 23,023
SD,46024,State Senate District 24,024
SD,46025,State Senate District 25,025
SD,46026,State Senate District 26,026
SD,46027,State Senate District 27,027
SD,46028,State Senate District 28,028
SD,46029,State Senate District 29,029
SD,46030,State Senate District 30,030
SD,46031,State Senate District 31,031
SD,46032,State Senate District 32,032
SD,46033,State Senate District 33,033
SD,46034,State Senate District 34,034
SD,46035,State Senate District 35,035
TN,47001,State Senate District 1,001
TN,47002,State Senate District 2,002
TN,47003,State Senate District 3,003
TN,47004,State Senate District 4,004
TN,47005,State Senate District 5,005
TN,47006,State Senate District 6,006
TN,47007,State Senate District 7,007
TN,47008,State Senate District 8,008
TN,47009,State Senate District 9,009
TN,47010,State Senate District 10,010
TN,47011,State Senate District 11,011
TN,47012,State Senate District 12,012
TN,47013,State Senate District 13,013
TN,47014,State Senate District 14,014
TN,47015,State Senate District 15,015
TN,47016,State Senate District 16,016
TN,47017,State Senate District 17,017
TN,47018,State Senate District 18,018
TN,47019,State Senate District 19,019
TN,47020,State Senate District 20,020
TN,47021,State Senate District 21,021
TN,47022,State Senate District 22,022
TN,47023,State Senate District 23,023
TN,47024,State Senate District 24,024
TN,47025,State Senate District 25,025
TN,47026,State Senate District 26,026
TN,47027,State Senate District 27,027
TN,47028,State Senate District 28,028
TN,47029,State Senate District 29,029
TN,47030,State Senate District 30,030
TN,47031,State Senate District 31,031
TN,47032,State Senate District 32,032
TN,47033,State Senate District 33,033
TX,48001,State Senate District 1,001
TX,48002,State Senate District 2,002
TX,48003,State Senate District 3,003
TX,48004,State Senate District 4,004
TX,48005,State Senate District 5,005
TX,48006,State Senate District 6,006
TX,48007,State Senate District 7,007
TX,48008,State Senate District 8,008
TX,48009,State Senate District 9,009
TX,48010,State Senate District 10,010
TX,48011,State Senate District 11,011
TX,48012,State Senate District 12,012
TX,48013,State Senate District 13,013
TX,48014,State Senate District 14,014
TX,48015,State Senate District 15,015
TX,48016,State Senate District 16,016
TX,48017,State Senate District 17,017
TX,48018,State Senate District 18,018
TX,48019,State Senate District 19,019
TX,48020,State Senate District 20,020
TX,48021,State Senate District 21,021
TX,48022,State Senate District 22,022
TX,48023,State Senate District 23,023
